1,1,123.51,336.0,132.63,56.839999999999975,1,1,1.0
1,2,209.6,251.13,94.12000000000003,40.20999999999998,1,1,1.0
1,3,733.8,267.2,71.86000000000001,39.10000000000002,1,1,1.0
2,1,97.08,339.17,136.82,56.839999999999975,1,1,1.0
2,2,209.58,251.13,94.14000000000001,40.20999999999998,1,1,1.0
2,3,719.64,268.11,71.86000000000001,39.099999999999966,1,1,1.0
3,1,70.64,341.81,143.16000000000003,60.589999999999975,1,1,1.0
3,2,209.55,251.13,94.17000000000002,40.20999999999998,1,1,1.0
3,3,706.39,270.4,75.00999999999999,39.10000000000002,1,1,1.0
4,1,47.38,344.99,143.16,60.579999999999984,1,1,1.0
4,2,209.52,251.13,94.20000000000002,40.20999999999998,1,1,1.0
4,3,692.68,272.68,75.0100000000001,39.099999999999966,1,1,1.0
5,1,23.6,348.2,145.8,63.72000000000003,1,1,1.0
5,2,209.5,251.13,94.22000000000003,40.20999999999998,1,1,1.0
5,3,679.43,273.6,75.0100000000001,39.099999999999966,1,1,1.0
6,1,0.0,352.43,145.61,63.71999999999997,1,1,1.0
6,2,209.47,251.13,94.25000000000003,40.20999999999998,1,1,1.0
6,3,665.27,273.1,75.93000000000006,43.25,1,1,1.0
7,1,0.0,354.02,125.5,66.88,1,1,1.0
7,2,209.45,251.13,94.27000000000004,40.20999999999998,1,1,1.0
7,3,651.1,277.21,78.69999999999993,43.25,1,1,1.0
8,1,0.0,357.7,101.2,72.19999999999999,1,1,1.0
8,2,209.42,251.13,94.30000000000004,40.20999999999998,1,1,1.0
8,3,636.03,279.5,78.69000000000005,43.25,1,1,1.0
9,1,0.0,363.5,76.9,66.39999999999998,1,1,1.0
9,2,209.39,251.13,94.33000000000004,40.20999999999998,1,1,1.0
9,3,620.49,280.87,82.80999999999995,43.25,1,1,1.0
10,1,0.0,369.3,51.5,60.599999999999966,1,1,1.0
10,2,209.37,251.13,94.35000000000002,40.20999999999998,1,1,1.0
10,3,604.05,281.78,82.80000000000007,43.25,1,1,1.0
11,1,0.0,369.3,26.1,60.599999999999966,1,1,1.0
11,2,209.34,251.13,94.38000000000002,40.20999999999998,1,1,1.0
11,3,590.34,284.07,84.15999999999997,43.25,1,1,1.0
12,2,209.32,251.13,94.40000000000003,40.20999999999998,1,1,1.0
12,3,576.63,287.26,84.15999999999997,43.25999999999999,1,1,1.0
13,2,209.29,251.13,94.43000000000004,40.20999999999998,1,1,1.0
13,3,560.64,288.63,85.96000000000004,43.25999999999999,1,1,1.0
14,2,209.27,251.13,94.45000000000002,40.20999999999998,1,1,1.0
14,3,543.74,292.29,85.96000000000004,43.25,1,1,0.0
15,2,209.24,251.13,94.48000000000002,40.20999999999998,1,1,1.0
15,3,529.12,293.2,87.27999999999997,43.25999999999999,1,1,0.0
16,2,209.21,251.13,94.51000000000002,40.20999999999998,1,1,1.0
16,3,509.02,296.86,94.58000000000004,43.25,1,1,0.0
17,2,209.19,251.13,94.53000000000003,40.20999999999998,1,1,1.0
17,3,493.03,300.06,94.58000000000004,43.25,1,1,0.0
18,2,209.16,251.13,94.56000000000003,40.20999999999998,1,1,1.0
18,3,474.29,298.69,94.58999999999997,48.31,1,1,0.0
19,2,209.14,251.13,94.58000000000004,40.20999999999998,1,1,1.0
19,3,453.73,302.34,100.11000000000001,48.32000000000005,1,1,0.0
20,2,209.11,251.13,94.61000000000001,40.20999999999998,1,1,1.0
20,3,439.11,306.45,100.11000000000001,48.31999999999999,1,1,0.0
21,2,209.08,251.13,94.64000000000001,40.20999999999998,1,1,1.0
21,3,423.58,307.37,100.11000000000007,50.129999999999995,1,1,1.0
22,2,209.06,251.13,94.66000000000003,40.20999999999998,1,1,1.0
22,3,405.23,309.81,103.16999999999996,54.389999999999986,1,1,1.0
23,2,209.03,251.13,94.69000000000003,40.20999999999998,1,1,1.0
23,3,386.88,315.32,103.82,54.389999999999986,1,1,1.0
24,2,209.01,251.13,94.71000000000004,40.20999999999998,1,1,1.0
24,3,369.15,317.15,104.45000000000005,54.39000000000004,1,1,1.0
25,2,208.98,251.13,94.74000000000004,40.20999999999998,1,1,1.0
25,3,348.35,319.6,109.94999999999999,58.69999999999999,1,1,1.0
26,2,208.95,251.13,94.77000000000004,40.20999999999998,1,1,1.0
